"id","no.cap","sex","age","aktiv","date","cap.recap","comment","x.coord","y.coord","elev.map.b","Distance","body","proc","date.of.catch","id","diff.days","rel.bodywidth","st.date","day","day.from.1st.catch"
"268",4,"m","juvenil","nest","2016-04-01","r","",738792.064494,326595.524387,248.461639404297,3.7692527715868,12.41,3.6,"2016-03-30","268",1,0.0918486266034436,2016-03-17,15,13
"269",3,"m","juvenil","","2016-05-04","r","died",738814.917921,326581.859789,245.623443603516,15.0532341996506,12.46,2.81,"2016-03-30","269",4,0.153724034186055,2016-03-17,48,13
"269",2,"m","juvenil","nest","2016-04-03","r","",738806.780066,326594.525991,245.706680297852,5.62880097995198,12.46,2.81,"2016-03-30","269",31,0.153724034186055,2016-03-17,17,13
"272",2,"m","juvenil","nest","2016-03-31","r","",738799.857682,326600.537397,248.814926147461,11.4329333709672,12.75,3.79,"2016-03-30","272",1,0.512601398165193,2016-03-17,14,13
"272",3,"m","juvenil","nest","2016-04-03","r","",738800.596546,326600.771144,247.425186157227,0.774856653515076,12.75,3.79,"2016-03-30","272",3,0.512601398165193,2016-03-17,17,13
"274",2,"m","juvenil","nest","2016-04-01","r","",738796.157661,326604.596071,246.269500732422,7.79011655799876,12.82,3.83,"2016-03-30","274",2,0.599226968780848,2016-03-17,15,13
"274",3,"m","juvenil","nest","2016-04-02","r","",738796.471573,326603.488639,249.383666992188,1.15091692020454,12.82,3.83,"2016-03-30","274",1,0.599226968780848,2016-03-17,16,13
"274",6,"m","juvenil","nest","2016-04-07","r","",738793.709888,326604.447413,250.555877685547,4.90653263685831,12.82,3.83,"2016-03-30","274",1,0.599226968780848,2016-03-17,21,13
"274",7,"m","juvenil","nest","2016-04-11","r","",738797.338482,326605.059023,251.928924560547,3.67931037057142,12.82,3.83,"2016-03-30","274",3,0.599226968780848,2016-03-17,25,13
"274",8,"m","juvenil","nest","2016-04-12","r","",738790.449025,326604.063876,249.803771972656,6.9600745937459,12.82,3.83,"2016-03-30","274",1,0.599226968780848,2016-03-17,26,13
"274",9,"m","juvenil","nest","2016-04-12","r","",738795.150801,326602.46743,248.749801635742,4.96478403804975,12.82,3.83,"2016-03-30","274",4,0.599226968780848,2016-03-17,26,13
"274",10,"m","juvenil","nest","2016-04-13","r","",738795.078275,326602.355098,248.749801635742,0.133693444736699,12.82,3.83,"2016-03-30","274",1,0.599226968780848,2016-03-17,27,13
"274",4,"m","juvenil","nest","2016-04-03","r","",738796.830801,326604.272696,248.678665161133,0.862322892118479,12.82,3.83,"2016-03-30","274",0.5,0.599226968780848,2016-03-17,17,13
"274",5,"m","juvenil","nest","2016-04-06","r","",738798.266613,326602.626306,249.004333496094,2.18424730636445,12.82,3.83,"2016-03-30","274",1,0.599226968780848,2016-03-17,20,13
"275",2,"m","juvenil","travelled","2016-03-30","r","",738799.874689,326599.425424,250.191452026367,10.1557659695661,11.96,3.15,"2016-03-30","275",0.5,-0.465030041640048,2016-03-17,13,13
"275",3,"m","juvenil","travelled","2016-04-01","r","",738817.382096,326585.790298,242.407836914062,22.1878577218114,11.96,3.15,"2016-03-30","275",2,-0.465030041640048,2016-03-17,15,13
"276",2,"m","juvenil","travelled","2016-03-31","r","",738790.185617,326592.158955,249.695510864258,10.8452056659666,10.75,1.41,"2016-03-30","276",1,-1.96241490513922,2016-03-17,14,13
"276",3,"m","juvenil","nest","2016-03-31","r","",738797.424113,326594.605343,246.147689819336,7.63975305680656,10.75,1.41,"2016-03-30","276",0.5,-1.96241490513922,2016-03-17,14,13
"276",6,"m","juvenil","nest","2016-04-12","r","",738808.585316,326592.996477,240.669311523438,2.96778098928024,10.75,1.41,"2016-03-30","276",1,-1.96241490513922,2016-03-17,26,13
"276",5,"m","juvenil","nest","2016-04-03","r","",738807.588664,326590.20065,241.762817382812,8.47275018432537,10.75,1.41,"2016-03-30","276",2,-1.96241490513922,2016-03-17,17,13
"276",4,"m","juvenil","nest","2016-04-01","r","",738800.755807,326595.212414,246.037292480469,3.38612023597499,10.75,1.41,"2016-03-30","276",9,-1.96241490513922,2016-03-17,15,13
"277",2,"m","juvenil","nest","2016-04-12","r","",738789.028005,326595.033058,245.516738891602,8.58267214849552,12.13,3.35,"2016-03-30","277",13,-0.254653655859173,2016-03-17,26,13
"280",2,"m","juvenil","nest","2016-04-01","r","",738786.475912,326606.561254,247.610641479492,4.05249560551341,13.36,4.06,"2016-03-30","280",2,1.26748137067304,2016-03-17,15,13
"299",4,"m","juvenil","nest","2016-04-07","r","",739030.091008,326513.193711,223.153579711914,2.46087305507514,13.04,4.02,"2016-03-30","299",4,0.871478762144331,2016-03-17,21,13
"299",5,"m","juvenil","nest","2016-04-07","r","",739028.545868,326512.280232,219.100830078125,1.79473533432762,13.04,4.02,"2016-03-30","299",3,0.871478762144331,2016-03-17,21,13
"299",6,"m","juvenil","nest","2016-04-11","r","",739028.760026,326512.839633,226.015045166016,0.59891740642465,13.04,4.02,"2016-03-30","299",1,0.871478762144331,2016-03-17,25,13
"299",7,"m","juvenil","nest","2016-04-12","r","",739030.696765,326512.424436,218.802719116211,1.98049313998967,13.04,4.02,"2016-03-30","299",0.5,0.871478762144331,2016-03-17,26,13
"299",8,"m","juvenil","nest","2016-04-13","r","",739028.545868,326512.280232,219.100830078125,2.15545262097022,13.04,4.02,"2016-03-30","299",4,0.871478762144331,2016-03-17,27,13
"299",2,"m","juvenil","nest","2016-04-03","r","",739028.984414,326512.73185,221.818801879883,1.02098270319607,13.04,4.02,"2016-03-30","299",1,0.871478762144331,2016-03-17,17,13
"299",3,"m","juvenil","nest","2016-04-06","r","",739028.796743,326515.287109,223.010131835938,2.56181705590608,13.04,4.02,"2016-03-30","299",1,0.871478762144331,2016-03-17,20,13
"301",2,"m","juvenil","dicon","2016-03-31","r","",739018.960271,326512.800601,224.883087158203,6.37516169493359,13.03,3.95,"2016-03-30","301",1,0.85910368062781,2016-03-17,14,13
"309",2,"m","juvenil","","2016-04-06","r","",738835.467456,326578.058902,239.516937255859,6.90174058819803,12.32,3.71,"2016-03-30","309",7,-0.0195271070452547,2016-03-17,20,13
"314",2,"m","juvenil","nest","2016-04-01","r","",738788.56054,326596.471813,247.020538330078,4.07848685449319,12.22,3.63,"2016-03-30","314",2,-0.143277922210475,2016-03-17,15,13
"314",3,"m","juvenil","nest","2016-04-12","r","",738795.589454,326588.34878,244.792541503906,10.7405783204785,12.22,3.63,"2016-03-30","314",11,-0.143277922210475,2016-03-17,26,13
"315",3,"m","old","nest","2016-04-02","r","",738795.206321,326603.691736,246.044738769531,3.70778117762713,13.09,3.1,"2016-03-30","315",2,0.933354169726942,2016-03-17,16,13
"315",4,"m","old","nest","2016-04-03","r","",738797.736824,326603.285543,250.01887512207,2.56257122506662,13.09,3.1,"2016-03-30","315",1,0.933354169726942,2016-03-17,17,13
"315",2,"m","old","nest","2016-04-01","r","",738798.642848,326602.29839,247.562545776367,3.14122235765516,13.09,3.1,"2016-03-30","315",1,0.933354169726942,2016-03-17,15,13
"315",7,"m","old","nest","2016-04-12","r","",738797.085792,326602.163353,248.55908203125,1.09538724705039,13.09,3.1,"2016-03-30","315",4,0.933354169726942,2016-03-17,26,13
"315",8,"m","old","nest","2016-04-13","r","",738797.885277,326603.287813,244.077941894531,1.37952910070061,13.09,3.1,"2016-03-30","315",4,0.933354169726942,2016-03-17,27,13
"315",9,"m","old","travelled","2016-04-15","r","",738803.120853,326595.915926,244.210159301758,9.04075377116249,13.09,3.1,"2016-03-30","315",1,0.933354169726942,2016-03-17,29,13
"315",5,"m","old","nest","2016-04-07","r","",738796.538997,326603.934563,248.678665161133,1.3621817885661,13.09,3.1,"2016-03-30","315",1,0.933354169726942,2016-03-17,21,13
"315",6,"m","old","nest","2016-04-11","r","",738796.625127,326603.157318,249.383666992188,0.781903419337102,13.09,3.1,"2016-03-30","315",2,0.933354169726942,2016-03-17,25,13
"321",2,"m","juvenil","travelled","2016-03-31","r","",738789.407047,326599.376563,250.00390625,4.04793031669452,12.43,3.43,"2016-03-30","321",1,0.116598789636487,2016-03-17,14,13
"323",2,"m","juvenil","nest","2016-04-01","r","",738795.817139,326602.588844,246.119338989258,3.33338331984818,12.08,3.27,"2016-03-30","323",2,-0.316529063441784,2016-03-17,15,13
"323",3,"m","juvenil","travelled","2016-04-07","r","",738817.073899,326581.670322,244.252883911133,29.8196035876613,12.08,3.27,"2016-03-30","323",6,-0.316529063441784,2016-03-17,21,13
"323",4,"m","juvenil","","2016-04-11","r","died",738811.79407,326591.933325,246.671020507812,11.5400188503569,12.08,3.27,"2016-03-30","323",4,-0.316529063441784,2016-03-17,25,13
"326",2,"m","juvenil","travelled","2016-03-31","r","",738762.635623,326607.086528,250.484741210938,7.80107116107646,12.26,3.15,"2016-03-30","326",1,-0.0937775961443875,2016-03-17,14,13
"329",2,"m","juvenil","","2016-04-06","r","died",738951.285589,326529.781606,228.013931274414,3.18435423119608,11.95,3.32,"2016-03-31","329",6,-0.477405123156572,2016-03-17,20,14
"330",2,"m","juvenil","travelled","2016-04-06","r","",738919.3133,326532.851023,228.283447265625,13.0056396669464,13.73,4.12,"2016-03-31","330",6,1.72535938678435,2016-03-17,20,14
"331",2,"m","juvenil","travelled","2016-03-31","r","",738836.878399,326573.186665,239.153167724609,11.3595311015728,12.05,3.22,"2016-03-31","331",0.5,-0.353654307991349,2016-03-17,14,14
"332",2,"m","juvenil","travelled","2016-04-03","r","",738828.172814,326579.281977,240.251541137695,3.50199828119976,11.65,3.11,"2016-03-31","332",3,-0.848657568652232,2016-03-17,17,14
"333",4,"m","juvenil","nest","2016-04-03","r","",738824.513587,326580.671899,242.250762939453,2.16401340126551,13.19,4.16,"2016-03-31","333",1,1.05710498489216,2016-03-17,17,14
"333",5,"m","juvenil","nest","2016-04-06","r","",738821.461783,326581.181329,243.02214050293,3.09363839684312,13.19,4.16,"2016-03-31","333",1,1.05710498489216,2016-03-17,20,14
"333",6,"m","juvenil","nest","2016-04-07","r","",738823.438688,326582.991144,242.817092895508,2.67988090779178,13.19,4.16,"2016-03-31","333",1,1.05710498489216,2016-03-17,21,14
"333",7,"m","juvenil","travelled","2016-04-07","r","",738823.052867,326579.092426,240.626190185547,3.91726512799667,13.19,4.16,"2016-03-31","333",3,1.05710498489216,2016-03-17,21,14
"333",8,"m","juvenil","nest","2016-04-11","r","",738821.587042,326577.846546,237.824554443359,1.92351541323138,13.19,4.16,"2016-03-31","333",1,1.05710498489216,2016-03-17,25,14
"333",9,"m","juvenil","nest","2016-04-15","r","",738821.205702,326578.508052,243.192855834961,0.76345393590156,13.19,4.16,"2016-03-31","333",0.5,1.05710498489216,2016-03-17,29,14
"333",10,"m","juvenil","nest","2016-04-16","r","",738820.634001,326577.053404,238.81037902832,1.5627609352033,13.19,4.16,"2016-03-31","333",4,1.05710498489216,2016-03-17,30,14
"333",2,"m","juvenil","nest","2016-04-01","r","",738821.677659,326581.629524,243.834854125977,2.76056687528527,13.19,4.16,"2016-03-31","333",4,1.05710498489216,2016-03-17,15,14
"333",3,"m","juvenil","nest","2016-04-02","r","",738822.357608,326580.861363,243.378707885742,1.02573537939644,13.19,4.16,"2016-03-31","333",1,1.05710498489216,2016-03-17,16,14
"336",2,"m","juvenil","nest","2016-04-03","r","",738811.930617,326592.713977,245.802581787109,3.77223938077367,12.23,2.56,"2016-03-31","336",3,-0.130902840693953,2016-03-17,17,14
"341",2,"m","juvenil","nest","2016-04-03","r","",738824.559517,326577.669572,241.144287109375,22.6397315499614,13.01,3.68,"2016-03-31","341",3,0.834353517594766,2016-03-17,17,14
"344",2,"m","juvenil","nest","2016-04-06","r","",738801.04591,326595.661745,253.125595092773,4.96029186538996,12.74,3.81,"2016-03-31","344",6,0.500226316648671,2016-03-17,20,14
"346",2,"m","juvenil","nest","2016-04-01","r","",738809.904518,326579.558637,241.83332824707,18.7858297862395,13.11,3.63,"2016-03-31","346",1,0.958104332759986,2016-03-17,15,14
"346",3,"m","juvenil","nest","2016-04-02","r","",738811.382251,326580.026133,244.850128173828,1.54971877902757,13.11,3.63,"2016-03-31","346",1,0.958104332759986,2016-03-17,16,14
"346",6,"m","juvenil","nest","2016-04-06","r","",738813.814725,326581.175574,247.357315063477,4.05927734695649,13.11,3.63,"2016-03-31","346",1,0.958104332759986,2016-03-17,20,14
"346",4,"m","juvenil","nest","2016-04-03","r","",738809.617816,326578.886912,242.571411132812,2.09998156020031,13.11,3.63,"2016-03-31","346",3,0.958104332759986,2016-03-17,17,14
"346",5,"m","juvenil","nest","2016-04-06","r","",738809.896014,326580.114623,241.977264404297,1.25867634392316,13.11,3.63,"2016-03-31","346",0.5,0.958104332759986,2016-03-17,20,14
"354",2,"m","juvenil","nest","2016-04-06","r","",738836.255661,326575.067933,239.955490112305,33.3047582338804,11.31,1.92,"2016-03-31","354",6,-1.26941034021398,2016-03-17,20,14
"354",3,"m","juvenil","travelled","2016-04-07","r","",738842.570047,326574.830879,241.468444824219,6.31803289100307,11.31,1.92,"2016-03-31","354",1,-1.26941034021398,2016-03-17,21,14
"361",2,"m","juvenil","dig","2016-03-31","r","",739026.002459,326508.682088,220.311599731445,5.79601526699294,12.67,3.47,"2016-03-31","361",0.5,0.413600746033016,2016-03-17,14,14
"362",2,"m","juvenil","travelled","2016-04-15","r","",738920.235682,326535.645731,221.572616577148,4.43625512106326,13.45,2.88,"2016-03-31","362",15,1.37885710432174,2016-03-17,29,14
"365",4,"m","juvenil","nest","2016-04-06","r","",738840.131835,326578.908833,238.977966308594,1.19280855711008,12.91,3.97,"2016-03-31","365",3,0.710602702429546,2016-03-17,20,14
"365",5,"m","juvenil","nest","2016-04-12","r","",738838.355496,326578.547984,237.744552612305,1.8123865193118,12.91,3.97,"2016-03-31","365",3,0.710602702429546,2016-03-17,26,14
"365",6,"m","juvenil","nest","2016-04-13","r","",738839.26153,326577.560837,236.291442871094,1.33973802029566,12.91,3.97,"2016-03-31","365",0.5,0.710602702429546,2016-03-17,27,14
"365",7,"m","juvenil","nest","2016-04-16","r","",738840.142044,326578.24165,235.987548828125,1.11287625229223,12.91,3.97,"2016-03-31","365",6,0.710602702429546,2016-03-17,30,14
"365",2,"m","juvenil","nest","2016-04-03","r","",738841.317762,326579.038203,239.144424438477,12.955722717321,12.91,3.97,"2016-03-31","365",1,0.710602702429546,2016-03-17,17,14
"365",3,"m","juvenil","nest","2016-04-06","r","",738841.317762,326579.038203,239.144424438477,0,12.91,3.97,"2016-03-31","365",3,0.710602702429546,2016-03-17,20,14
"366",3,"m","juvenil","nest","2016-04-06","r","",738812.956795,326588.725635,242.294326782227,4.07903135025889,13.24,3.33,"2016-03-31","366",2,1.11898039247477,2016-03-17,20,14
"366",4,"m","juvenil","nest","2016-04-11","r","",738783.683691,326594.951334,245.508193969727,29.9240156338681,13.24,3.33,"2016-03-31","366",4,1.11898039247477,2016-03-17,25,14
"366",2,"m","juvenil","nest","2016-04-02","r","",738811.231484,326585.028875,243.306640625,3.35678627127347,13.24,3.33,"2016-03-31","366",5,1.11898039247477,2016-03-17,16,14
"366",5,"m","juvenil","nest","2016-04-12","r","",738782.438842,326593.820066,245.625289916992,1.68187139642902,13.24,3.33,"2016-03-31","366",1,1.11898039247477,2016-03-17,26,14
"366",6,"m","juvenil","nest","2016-04-13","r","",738782.347612,326594.930904,248.928894042969,1.11443652662645,13.24,3.33,"2016-03-31","366",1,1.11898039247477,2016-03-17,27,14
"370",2,"m","juvenil","nest","2016-04-12","r","",738811.317617,326584.25163,240.686706542969,9.18691745247874,12.56,2.98,"2016-03-31","370",12,0.277474849351275,2016-03-17,26,14
"370",3,"m","juvenil","nest","2016-04-15","r","",738809.735044,326585.784549,244.194717407227,2.20298339805314,12.56,2.98,"2016-03-31","370",3,0.277474849351275,2016-03-17,29,14
"370",4,"m","juvenil","nest","2016-04-21","r","",738808.876639,326583.658176,244.575622558594,2.29281137073337,12.56,2.98,"2016-03-31","370",6,0.277474849351275,2016-03-17,35,14
"378",2,"m","juvenil","fight","2016-04-22","r","",738789.462055,326590.924434,248.339004516602,21.5458689650241,12.37,3.63,"2016-03-31","378",22,0.0423483005373543,2016-03-17,36,14
"378",3,"m","juvenil","nest","2016-04-22","r","",738786.169986,326597.436266,251.733062744141,7.2957635833458,12.37,3.63,"2016-03-31","378",0.5,0.0423483005373543,2016-03-17,36,14
"380",2,"m","juvenil","dig","2016-04-01","r","",738796.416053,326602.264334,245.948867797852,15.9081805858702,12.47,3.72,"2016-03-31","380",1,0.166099115702576,2016-03-17,15,14
"388",2,"m","juvenil","travelled","2016-04-02","r","",738814.863491,326585.418101,243.009826660156,14.0097464784325,12.23,3.57,"2016-04-01","388",1,-0.130902840693953,2016-03-17,16,15
"389",2,"m","juvenil","travelled","2016-04-01","r","",738802.447712,326596.239301,247.176071166992,2.16091603158326,13.01,4.09,"2016-04-01","389",0.5,0.834353517594766,2016-03-17,15,15
"389",3,"m","juvenil","nest","2016-04-07","r","",738810.113592,326580.451621,241.977264404297,17.548174261149,13.01,4.09,"2016-04-01","389",6,0.834353517594766,2016-03-17,21,15
"389",4,"m","juvenil","nest","2016-04-11","r","",738810.113592,326580.451621,241.977264404297,0,13.01,4.09,"2016-04-01","389",4,0.834353517594766,2016-03-17,25,15
"393",2,"m","juvenil","nest","2016-04-12","r","",738804.936306,326593.719227,244.024124145508,12.4719293239305,12.02,3.2,"2016-04-01","393",11,-0.390779552540917,2016-03-17,26,15
"393",3,"m","juvenil","nest","2016-04-13","r","",738803.716367,326595.813811,246.707611083984,2.42364113294912,12.02,3.2,"2016-04-01","393",1,-0.390779552540917,2016-03-17,27,15
"398",2,"m","juvenil","nest","2016-04-02","r","",739019.459407,326514.142934,223.231597900391,1.20324997909835,11.54,2.55,"2016-04-01","398",1,-0.984783465333976,2016-03-17,16,15
"398",3,"m","juvenil","nest","2016-04-03","r","",739020.932025,326514.944075,220.277099609375,1.67621873804709,11.54,2.55,"2016-04-01","398",1,-0.984783465333976,2016-03-17,17,15
"398",4,"m","juvenil","nest","2016-04-06","r","",739020.248633,326515.934607,224.786148071289,1.20324959194925,11.54,2.55,"2016-04-01","398",3,-0.984783465333976,2016-03-17,20,15
"398",5,"m","juvenil","nest","2016-04-07","r","",739021.57791,326516.399881,225.775833129883,1.40817152966231,11.54,2.55,"2016-04-01","398",1,-0.984783465333976,2016-03-17,21,15
"398",6,"m","juvenil","nest","2016-04-07","r","",739020.82029,326517.389275,224.462356567383,1.24599071825975,11.54,2.55,"2016-04-01","398",0.5,-0.984783465333976,2016-03-17,21,15
"398",7,"m","juvenil","travelled","2016-04-11","r","",739017.586668,326515.226455,219.804763793945,3.88976466956201,11.54,2.55,"2016-04-01","398",4,-0.984783465333976,2016-03-17,25,15
"400",2,"m","intermediate","nest","2016-04-02","r","",738852.499428,326576.095054,234.354248046875,1.23213373210089,12.27,3.51,"2016-04-01","400",1,-0.0814025146278658,2016-03-17,16,15
"400",3,"m","intermediate","nest","2016-04-28","r","",738848.892299,326578.93166,239.033935546875,4.58828647444882,12.27,3.51,"2016-04-01","400",26,-0.0814025146278658,2016-03-17,42,15
"402",2,"m","juvenil","fight","2016-04-12","r","",738827.880834,326593.514092,246.594573974609,7.95527445581734,10.42,1.42,"2016-04-01","402",11,-2.37079259518444,2016-03-17,26,15
"406",2,"m","juvenil","travelled","2016-04-06","r","",738817.469931,326584.901855,243.598709106445,7.87450136599585,12.34,3.33,"2016-04-01","406",5,0.00522305598778891,2016-03-17,20,15
"411",2,"m","juvenil","travelled","2016-04-06","r","",738799.858888,326590.749765,245.005264282227,6.85342170208547,10.71,1.3,"2016-04-01","411",5,-2.0119152312053,2016-03-17,20,15
"413",2,"m","juvenil","nest","2016-04-03","r","",738795.513527,326588.458843,244.792541503906,10.702716093056,12.13,2.91,"2016-04-01","413",2,-0.254653655859173,2016-03-17,17,15
"413",3,"m","juvenil","nest","2016-04-06","r","",738794.860792,326587.44785,249.361206054688,1.2032458142004,12.13,2.91,"2016-04-01","413",3,-0.254653655859173,2016-03-17,20,15
"413",4,"m","juvenil","nest","2016-04-07","r","",738797.529551,326587.711112,247.245269775391,2.68137225156069,12.13,2.91,"2016-04-01","413",1,-0.254653655859173,2016-03-17,21,15
"417",2,"m","juvenil","nest","2016-04-02","r","",738777.414068,326601.973757,246.618545532227,3.34907280860724,12.83,3.34,"2016-04-01","417",1,0.611602050297369,2016-03-17,16,15
"417",3,"m","juvenil","nest","2016-04-07","r","",738771.226645,326598.764901,247.512680053711,6.96911993313625,12.83,3.34,"2016-04-01","417",5,0.611602050297369,2016-03-17,21,15
"417",4,"m","juvenil","nest","2016-04-11","r","",738771.882783,326599.553496,247.5126953125,1.02573395074295,12.83,3.34,"2016-04-01","417",4,0.611602050297369,2016-03-17,25,15
"417",5,"m","juvenil","nest","2016-05-03","r","",738780.989956,326606.032473,244.378784179688,11.1752424060006,12.83,3.34,"2016-04-01","417",22,0.611602050297369,2016-03-17,47,15
"419",2,"m","old","travelled","2016-04-03","r","",738785.525681,326610.439539,244.547607421875,1.78532174170832,13.24,3.93,"2016-04-01","419",2,1.11898039247477,2016-03-17,17,15
"419",3,"m","old","nest","2016-04-07","r","",738785.761963,326609.553366,244.604644775391,0.917015844346046,13.24,3.93,"2016-04-01","419",4,1.11898039247477,2016-03-17,21,15
"419",4,"m","old","nest","2016-04-11","r","",738791.362954,326607.414551,250.751159667969,5.99470654912577,13.24,3.93,"2016-04-01","419",4,1.11898039247477,2016-03-17,25,15
"419",5,"m","old","nest","2016-04-16","r","",738779.759297,326599.117811,250.76448059082,14.2628578087428,13.24,3.93,"2016-04-01","419",5,1.11898039247477,2016-03-17,30,15
"419",6,"m","old","travelled","2016-05-02","r","",738788.920283,326606.932304,249.688400268555,12.0396499690744,13.24,3.93,"2016-04-01","419",16,1.11898039247477,2016-03-17,46,15
"421",2,"m","juvenil","","2016-04-06","r","died",738765.116248,326614.798859,245.096862792969,4.98314143446378,11.18,2.15,"2016-04-01","421",5,-1.43028639992877,2016-03-17,20,15
"444",2,"m","juvenil","travelled","2016-04-13","r","",738816.389933,326587.554694,240.042678833008,4.09603417008294,12.28,3.62,"2016-04-02","444",11,-0.069027433111344,2016-03-17,27,16
"448",2,"m","juvenil","nest","2016-04-06","r","",738801.371125,326598.669748,245.957763671875,9.3517759826021,11.83,2.24,"2016-04-02","448",4,-0.625906101354835,2016-03-17,20,16
"448",3,"m","juvenil","nest","2016-04-07","r","",738800.138185,326596.760095,246.991928100586,2.27279509537969,11.83,2.24,"2016-04-02","448",1,-0.625906101354835,2016-03-17,21,16
"448",4,"m","juvenil","nest","2016-04-12","r","",738796.630229,326602.823726,246.024993896484,7.00435036452031,11.83,2.24,"2016-04-02","448",5,-0.625906101354835,2016-03-17,26,16
"448",5,"m","juvenil","nest","2016-04-13","r","",738801.543387,326597.115256,242.932067871094,7.53069433370032,11.83,2.24,"2016-04-02","448",1,-0.625906101354835,2016-03-17,27,16
"454",2,"m","juvenil","travelled","2016-04-02","r","",738887.373958,326456.174037,213.786880493164,20.2696884958252,12.18,3.31,"2016-04-02","454",0.5,-0.192778248276564,2016-03-17,16,16
"459",2,"m","juvenil","mate","2016-04-13","r","",738809.564959,326596.904277,244.256454467773,5.17493753588196,12.05,3.21,"2016-04-02","459",11,-0.353654307991349,2016-03-17,27,16
"459",3,"m","juvenil","nest","2016-04-15","r","",738809.649391,326596.238228,242.863204956055,0.671294005871863,12.05,3.21,"2016-04-02","459",2,-0.353654307991349,2016-03-17,29,16
"460",2,"m","juvenil","travelled","2016-04-03","r","",738820.398794,326582.722193,242.859512329102,18.0140815722106,11.63,2.42,"2016-04-02","460",1,-0.873407731685275,2016-03-17,17,16
"460",3,"m","juvenil","nest","2016-04-06","r","",738828.757496,326584.740864,238.577392578125,8.59791695680187,11.63,2.42,"2016-04-02","460",3,-0.873407731685275,2016-03-17,20,16
"460",4,"m","juvenil","nest","2016-04-07","r","",738829.24476,326586.861561,242.518798828125,2.17567914865283,11.63,2.42,"2016-04-02","460",1,-0.873407731685275,2016-03-17,21,16
"480",2,"m","juvenil","nest","2016-04-12","r","",738809.629591,326592.67878,242.888107299805,11.4084797718986,12.29,3.49,"2016-04-03","480",9,-0.0566523515948222,2016-03-17,26,17
"480",3,"m","juvenil","nest","2016-04-13","r","",738808.895829,326592.11144,243.110382080078,0.927394550346828,12.29,3.49,"2016-04-03","480",1,-0.0566523515948222,2016-03-17,27,17
"480",4,"m","juvenil","nest","2016-04-13","r","",738810.19619,326594.467019,243.855682373047,2.69032460912322,12.29,3.49,"2016-04-03","480",0.5,-0.0566523515948222,2016-03-17,27,17
"488",2,"m","juvenil","travelled","2016-04-03","r","",738803.056341,326585.571173,247.812301635742,3.45275164583011,12.15,3.42,"2016-04-03","488",0.5,-0.229903492826129,2016-03-17,17,17
"500",2,"m","old","nest","2016-04-07","r","",738804.255755,326599.381207,246.564697265625,2.86388847145592,12.15,3.66,"2016-04-03","500",4,-0.229903492826129,2016-03-17,21,17
"502",2,"m","intermediate","","2016-04-06","r","died",738779.602343,326599.671528,250.76448059082,13.0404695960731,13.52,4.23,"2016-04-03","502",3,1.46548267493739,2016-03-17,20,17
"508",2,"m","juvenil","","2016-04-07","r","died",738812.377202,326582.933158,245.625534057617,12.5014167691046,13.32,3.88,"2016-04-03","508",4,1.21798104460695,2016-03-17,21,17
"511",3,"m","old","nest","2016-05-07","r","",738779.479923,326607.677733,248.149566650391,64.2833902534596,11.93,1.91,"2016-05-07","511",22,-0.502155286189615,2016-03-17,51,51
"525",2,"m","juvenil","travelled","2016-05-16","r","",738994.660561,326514.20767,218.98063659668,196.054950492818,10.97,1.53,"2016-04-06","525",40,-1.69016311177573,2016-03-17,60,20
"530",2,"m","juvenil","nest","2016-04-07","r","",738774.194007,326598.921494,247.179504394531,1.89179170745657,12.49,3.55,"2016-04-06","530",1,0.19084927873562,2016-03-17,21,20
"530",3,"m","juvenil","nest","2016-04-11","r","",738775.290403,326600.050491,246.454116821289,1.57355790388315,12.49,3.55,"2016-04-06","530",4,0.19084927873562,2016-03-17,25,20
"530",4,"m","juvenil","nest","2016-04-12","r","",738777.84811,326597.865132,245.448028564453,3.36374601951806,12.49,3.55,"2016-04-06","530",1,0.19084927873562,2016-03-17,26,20
"559",2,"m","juvenil","nest","2016-04-12","r","",738830.727592,326586.995471,238.801223754883,20.8201546634253,12.98,3.91,"2016-04-06","559",6,0.7972282730452,2016-03-17,26,20
"559",3,"m","juvenil","nest","2016-04-15","r","",738829.747334,326587.981483,240.758224487305,1.39019096029551,12.98,3.91,"2016-04-06","559",3,0.7972282730452,2016-03-17,29,20
"559",4,"m","juvenil","nest","2016-04-15","r","",738830.373471,326585.87782,240.295501708984,2.19458924896572,12.98,3.91,"2016-04-06","559",0.5,0.7972282730452,2016-03-17,29,20
"559",5,"m","juvenil","nest","2016-04-20","r","",738830.147389,326586.096807,240.295501708984,0.314711023209945,12.98,3.91,"2016-04-06","559",5,0.7972282730452,2016-03-17,34,20
"559",6,"m","juvenil","nest","2016-04-28","r","",738827.982906,326586.842256,241.697891235352,2.28896296775385,12.98,3.91,"2016-04-06","559",8,0.7972282730452,2016-03-17,42,20
"560",2,"m","old","nest","2016-04-13","r","",738804.637699,326593.825884,244.024124145508,2.25611195132222,11.01,1.37,"2016-04-06","560",7,-1.64066278570964,2016-03-17,27,20
"571",2,"m","juvenil","nest","2016-04-11","r","",738804.305077,326596.156485,245.577941894531,5.19907960238557,12.89,3.77,"2016-04-06","571",5,0.685852539396502,2016-03-17,25,20
"571",3,"m","juvenil","nest","2016-04-12","r","",738805.641156,326596.176921,241.521377563477,1.33606278961004,12.89,3.77,"2016-04-06","571",1,0.685852539396502,2016-03-17,26,20
