"","id","lon","lat","ele","date","sex","age","body","proc"
"1064",597,738836.601076184,326591.311819853,245.755661,"2016-04-22","f","old",11.91,0
"1065",597,738831.068731976,326584.108884043,239.390045,"2016-04-07","f","old",11.91,0
"1066",598,738828.210689662,326586.512070824,240.448914,"2016-04-07","f","juvenil",12.15,0
"1067",598,738837.162763137,326578.863404259,235.570862,"2016-04-13","f","juvenil",12.15,0
"1068",599,738811.919322953,326588.598541796,246.056946,"2016-04-07","f","old",11.1,0
"1069",600,738799.524566546,326593.191564392,249.347672,"2016-04-07","m","juvenil",12.93,3.62
"1070",600,738798.276319125,326592.282687429,246.768723,"2016-04-07","m","juvenil",12.93,3.62
"1071",600,738800.266832705,326593.202916685,242.68103,"2016-04-12","m","juvenil",12.93,3.62
"1072",601,738801.573999961,326595.113704884,246.921844,"2016-04-07","f","juvenil",10.33,0
"1073",602,738792.599384394,326594.531557307,246.87854,"2016-04-11","m","juvenil",12.29,2.92
"1074",602,738797.614481295,326596.721497202,248.769165,"2016-04-07","m","juvenil",12.29,2.92
"1075",603,738795.319661061,326601.135333148,250.143555,"2016-04-07","f","juvenil",11.53,0
"1076",604,738794.049307548,326601.672021826,245.513519,"2016-04-07","f","old",11.95,0
"1077",605,738796.352029869,326601.59601479,246.149063,"2016-04-07","f","juvenil",11.84,0
"1078",606,738868.644040671,326486.584951137,227.503799,"2016-04-07","m","old",13.17,3.74
"1079",607,738860.611301852,326468.110173861,226.17485,"2016-04-07","f","juvenil",11.65,0
"1080",608,738858.475613785,326403.901686287,208.315033,"2016-04-07","f","old",13.06,0
"1081",609,738859.155103338,326432.274005972,214.701019,"2016-04-07","m","old",12.74,3.94
"1082",610,738862.245878403,326443.777300442,217.050186,"2016-04-07","f","intermediate",9.85,0
"1083",611,738864.130126392,326432.238922078,213.46936,"2016-04-07","m","juvenil",13.39,3.78
"1084",612,738865.21632667,326434.03511786,215.101044,"2016-04-07","m","old",12.26,3.54
"1085",613,738867.707232379,326465.326971562,219.597717,"2016-04-07","m","intermediate",11.87,3.09
"1086",614,738898.268124784,326544.763326641,225.037598,"2016-04-07","f","old",12.24,0
"1087",615,738829.317285284,326586.973893896,243.586823,"2016-04-07","f","intermediate",15,0
"1088",617,738812.034233601,326600.501192408,247.267456,"2016-04-07","m","old",11,1.69
"1089",618,738811.497639065,326601.605217585,248.465393,"2016-04-07","f","intermediate",11.97,0
"1090",619,738809.377386401,326599.459543602,248.755493,"2016-04-07","m","juvenil",11.66,2.13
"1091",620,738801.189261496,326595.997606921,245.856323,"2016-04-07","m","old",11.07,1.51
"1092",620,738793.477005147,326605.111191789,249.474747,"2016-04-26","m","old",11.07,1.51
"1093",621,738801.121837665,326595.551682534,245.583023,"2016-04-07","f","juvenil",11.57,0
"1094",622,738802.040864226,326598.568767507,247.627579,"2016-04-07","m","juvenil",11.65,1.73
"1095",623,738793.154084882,326597.098176038,246.731232,"2016-04-07","m","juvenil",12.63,3.18
"1096",623,738778.115527409,326604.653842007,249.607513,"2016-04-11","m","juvenil",12.63,3.18
"1097",624,738795.974694378,326597.141312172,245.682098,"2016-04-07","m","juvenil",13.16,4.22
"1098",625,738785.838480926,326604.549487457,250.094223,"2016-04-07","m","juvenil",12.83,3.81
"1099",626,738772.739458684,326616.36131166,248.540573,"2016-04-07","m","intermediate",12.03,3.27
"1100",627,738773.801891337,326605.144002938,247.679016,"2016-04-07","f","juvenil",10.58,0
"1101",628,738859.007818446,326563.1815303,234.677994,"2016-04-07","m","old",10.82,1.69
"1102",628,738859.591820969,326573.534234779,230.052582,"2016-04-11","m","old",10.82,1.69
"1103",629,738910.596656837,326544.507207868,228.825363,"2016-04-07","m","juvenil",13.18,3.97
"1104",630,738912.968213039,326535.089543725,225.138168,"2016-04-07","m","juvenil",13.61,4.19
"1105",632,738943.995711851,326520.994511941,224.782471,"2016-04-07","m","old",12.56,3.46
"1106",633,738971.693552424,326515.857709175,223.32489,"2016-04-07","m","old",11.66,2.55
"1107",634,738973.265963841,326514.992017825,222.767212,"2016-04-07","m","old",11.99,3.23
"1108",635,738972.403453513,326517.981830177,223.935791,"2016-04-07","m","juvenil",13.3,3.62
"1109",636,738972.848818987,326517.988654815,224.698654,"2016-04-07","m","old",11.65,2.18
"1110",637,738977.196619457,326515.274698273,223.293274,"2016-04-07","f","juvenil",11.06,0
"1111",638,738978.161578433,326515.289485827,225.013077,"2016-04-07","m","intermediate",12.32,3.63
"1112",639,738990.755469469,326512.257020242,222.041595,"2016-04-07","m","juvenil",12.44,3.51
"1113",640,739001.272703184,326509.08152592,221.628586,"2016-04-07","m","old",12.19,3.14
"1114",641,738989.119052588,326512.454386075,223.25116,"2016-04-07","f","juvenil",11.74,0
"1115",642,739004.738313896,326505.797950633,222.442993,"2016-04-07","f","intermediate",12.9,0
"1116",643,738993.528398448,326515.413773648,223.071228,"2016-04-07","m","old",11.62,1.87
"1117",643,738975.596943401,326517.919543644,225.261017,"2016-04-22","m","old",11.62,1.87
"1118",644,739024.558033789,326510.884407131,223.723709,"2016-04-11","f","old",10.79,0
"1119",644,739032.460268599,326508.781108058,222.881516,"2016-05-06","f","old",10.79,0
"1120",644,739029.571297453,326503.509313573,221.874695,"2016-05-16","f","old",10.79,0
"1121",645,739028.003196744,326508.935211805,218.356064,"2016-04-15","f","juvenil",11.59,0
"1122",645,739028.896545638,326513.620289111,225.301041,"2016-04-11","f","juvenil",11.59,0
"1123",646,739030.665163392,326509.643368786,228.598404,"2016-04-11","f","old",NA,0
"1124",647,739002.288189829,326520.330646472,224.028748,"2016-04-11","m","intermediate",12.66,4.06
"1125",648,738974.240399187,326519.233435527,220.287811,"2016-04-15","f","old",10.15,0
"1126",648,738977.613016366,326517.171875539,226.113113,"2016-04-11","f","old",10.15,0
"1127",649,738984.612755399,326525.509672463,227.080597,"2016-04-11","m","juvenil",11.94,2.81
"1128",650,738972.861914799,326531.669322432,225.992813,"2016-04-11","m","juvenil",11.92,2.57
"1129",650,738970.004531914,326529.178624466,220.876556,"2016-04-13","m","juvenil",11.92,2.57
"1130",651,738913.927362971,326540.331726699,224.72229,"2016-04-11","m","old",12.13,3.24
"1131",652,738912.111851983,326542.528390926,227.601364,"2016-04-11","m","old",12.34,2.52
"1132",653,738876.160766907,326577.569427711,235.403336,"2016-04-11","f","old",11.38,0
"1133",654,738857.508363384,326573.836019105,235.949905,"2016-04-11","m","old",12.6,3.62
"1134",654,738850.811985819,326579.628376626,231.359802,"2016-04-16","m","old",12.6,3.62
"1135",654,738857.103193985,326576.054284434,232.687897,"2016-04-11","m","old",12.6,3.62
"1136",655,738841.646997323,326576.929997605,237.495453,"2016-04-11","m","old",11.01,1.48
"1137",655,738831.227393003,326583.443971685,237.23851,"2016-04-12","m","old",11.01,1.48
"1138",656,738840.644616936,326579.361572563,239.028839,"2016-04-11","m","old",11.85,3.39
"1139",657,738830.998980416,326588.667972167,244.100998,"2016-04-11","f","intermediate",12.7,0
"1140",658,738832.115783082,326588.462612143,239.506744,"2016-04-12","f","old",11.6,0
"1141",658,738832.272742844,326587.908897069,242.780701,"2016-04-11","f","old",11.6,0
"1142",659,738832.19851616,326587.907761427,241.225067,"2016-04-11","m","juvenil",12.92,3.97
"1143",659,738818.174775722,326587.359550044,239.586914,"2016-04-13","m","juvenil",12.92,3.97
"1144",660,738822.618170555,326588.094863214,244.64418,"2016-04-11","m","juvenil",11.86,2.8
"1145",661,738831.088518421,326587.668332346,245.458862,"2016-04-11","m","juvenil",13.64,3.92
"1146",662,738826.806561916,326590.939521268,244.243256,"2016-04-11","m","old",11.26,1.75
"1147",662,738807.982999037,326593.54338076,241.905701,"2016-04-12","m","old",11.26,1.75
"1148",663,738816.550909787,326581.884768179,242.815338,"2016-04-11","f","old",11.88,0
"1149",663,738814.747355248,326583.303082395,245.904099,"2016-04-15","f","old",11.88,0
"1150",665,738802.316265875,326595.125057446,248.132187,"2016-04-11","f","old",10.73,0
"1151",665,738806.700128717,326599.752263442,242.273514,"2016-04-16","f","old",10.73,0
"1152",665,738809.404599945,326597.680387063,245.228287,"2016-04-20","f","old",10.73,0
"1153",666,738811.039897108,326592.70035197,243.028992,"2016-04-13","f","old",10.72,0
"1154",666,738805.133474804,326595.390592604,248.360733,"2016-04-11","f","old",10.72,0
"1155",667,738806.488262068,326594.187857983,247.037994,"2016-04-11","m","juvenil",11.75,2.22
"1156",667,738804.424617484,326598.049109795,242.21405,"2016-04-13","m","juvenil",11.75,2.22
"1157",667,738804.0721929,326596.820263235,241.804474,"2016-04-16","m","juvenil",11.75,2.22
"1158",668,738804.251259483,326594.82098269,250.100281,"2016-04-11","f","old",10.92,0
"1159",669,738804.527756832,326596.159891247,245.696411,"2016-04-11","f","juvenil",11.71,0
"1160",670,738790.904586324,326603.403502821,246.432922,"2016-04-11","f","old",12.15,0
"1161",670,738789.257999945,326604.268108871,251.364319,"2016-04-11","f","old",12.15,0
"1162",671,738810.575961117,326579.346460399,241.78157,"2016-04-11","f","old",10.24,0
"1163",672,738837.964579672,326574.982857115,234.517883,"2016-04-11","m","old",11.05,1.74
"1164",672,738828.606714722,326589.743605301,241.157104,"2016-05-06","m","old",11.05,1.74
"1165",673,738854.630374888,326407.735653608,209.278442,"2016-04-11","f","juvenil",12.06,0
"1166",674,738850.874684228,326410.569984851,206.206955,"2016-04-11","m","intermediate",12.76,3.39
"1167",675,738845.152248913,326410.927313507,210.709122,"2016-04-11","m","juvenil",11.32,1.8
"1168",676,738845.976638123,326415.277633196,212.107025,"2016-04-11","m","old",11.52,1.84
"1169",677,738836.361980767,326417.688655678,211.972916,"2016-04-11","f","old",12.38,0
"1170",678,738837.594948767,326419.598314748,218.40274,"2016-04-11","m","old",11.25,1.6
"1171",679,738843.624295384,326433.148577243,216.605515,"2016-04-11","f","juvenil",11.68,0
"1172",680,738861.20732927,326438.867583895,212.179337,"2016-04-11","m","old",12.36,3.12
"1173",681,738865.386648899,326447.162066128,214.510315,"2016-04-11","f","old",12.31,0
"1174",682,738857.783658062,326444.265126482,218.392197,"2016-04-11","f","intermediate",12.31,0
"1175",683,738857.815990868,326442.152379885,220.456924,"2016-04-11","m","old",9.57,0.86
"1176",684,738870.179548667,326459.025086998,216.225006,"2016-04-11","f","juvenil",9.62,0
"1177",685,738870.334264409,326487.723053981,220.354202,"2016-04-11","m","intermediate",12.7,3.6
"1178",686,738868.171323143,326464.110618987,218.891815,"2016-04-11","f","juvenil",12.06,0
"1179",687,738866.530573085,326483.994468578,223.52066,"2016-04-11","m","juvenil",13.3,3.89
"1180",688,738870.496336208,326486.835748577,220.894791,"2016-04-11","m","old",10.31,1.09
"1181",689,738874.743688617,326490.682350936,220.80246,"2016-04-11","m","old",12.41,3.58
"1182",690,738876.013409746,326495.039493632,219.239136,"2016-04-11","m","old",12.33,3.58
"1183",691,738880.278074857,326483.203885153,217.623825,"2016-04-11","m","old",11.14,1.6
"1184",692,738876.487048109,326498.049771791,221.274994,"2016-04-11","m","old",11.89,2.88
"1185",693,738877.509216563,326499.177650937,221.868347,"2016-04-11","f","old",12.05,0
"1186",694,738894.212177965,326499.322127816,215.093887,"2016-04-11","f","intermediate",11.68,0
"1187",695,738898.049532108,326539.643708184,222.620361,"2016-04-11","m","juvenil",12.87,3.65
"1188",696,738896.281696815,326538.726854985,223.595673,"2016-04-11","f","juvenil",12.07,0
"1189",697,738839.900647579,326579.461412366,235.682999,"2016-04-11","f","old",11.93,0
"1190",698,738842.789324833,326575.056680708,234.105408,"2016-04-11","f","juvenil",11.72,0
"1191",699,738832.906757105,326590.143063346,238.319092,"2016-04-11","m","juvenil",11.17,2.07
"1192",700,738834.016754297,326590.382492774,240.34314,"2016-04-11","f","old",11.53,0
"1193",701,738825.065949885,326588.243533176,239.948318,"2016-04-11","m","old",11.85,2.52
"1194",702,738826.362903215,326590.821510567,238.9599,"2016-04-11","m","old",13.56,4.13
"1195",703,738820.171472593,326592.728812661,246.845459,"2016-04-11","m","juvenil",12.57,3.62
"1196",704,738819.936885397,326593.503787143,244.86853,"2016-04-11","f","juvenil",11.26,0
"1197",705,738816.55648086,326591.227610215,243.051819,"2016-04-11","m","juvenil",11.93,2.81
"1198",706,738811.333401832,326592.927288032,244.658295,"2016-04-11","m","juvenil",12.27,3.69
"1199",707,738813.619118692,326593.963260662,246.470917,"2016-04-11","m","juvenil",11,1.56
"1200",708,738801.606313178,326593.000956491,248.781906,"2016-04-11","m","old",10.67,1.2
"1201",710,738801.830089494,326597.786980738,246.326401,"2016-04-11","m","juvenil",12.33,3.27
"1202",711,738799.846380401,326596.421961787,244.181915,"2016-04-11","f","intermediate",11.25,0
"1203",712,738794.984240469,326598.794514235,243.377594,"2016-04-11","m","juvenil",12.55,3.81
"1204",713,738790.454125956,326603.730284027,247.986084,"2016-04-11","f","old",12.06,0
"1205",714,738791.636648128,326604.082037763,250.04248,"2016-04-11","m","juvenil",13.04,4.02
"1206",714,738792.159038127,326608.761405099,251.394135,"2016-04-15","m","juvenil",13.04,4.02
"1207",715,738770.342693316,326612.876744647,249.261276,"2016-04-11","m","juvenil",13.07,3.99
"1208",716,738774.640484797,326603.710921985,248.672974,"2016-04-11","m","intermediate",12.49,3.96
"1209",717,738789.901207423,326586.482218256,245.04866,"2016-04-11","f","juvenil",11.38,0
"1210",718,738909.034479329,326544.705732965,221.176926,"2016-04-11","m","old",11.62,2.6
"1211",718,738909.987514099,326545.498889769,221.861282,"2016-04-12","m","old",11.62,2.6
"1212",719,738912.842204943,326543.318138197,222.310837,"2016-04-11","m","juvenil",12.35,3.29
"1213",720,738911.052236941,326543.846844409,224.233994,"2016-04-11","f","juvenil",12.11,0
"1214",721,738943.382692011,326536.77883016,226.140808,"2016-04-11","m","juvenil",12.52,4.01
"1215",722,738986.168503344,326501.509281519,214.577148,"2016-04-11","f","juvenil",12.83,0
"1216",723,738997.972765344,326520.931837688,218.73587,"2016-04-11","m","intermediate",11.57,2.08
"1217",724,738994.82094658,326513.431565466,218.984863,"2016-04-11","m","old",11.9,2.34
"1218",725,738995.773975115,326514.224736246,219.746155,"2016-04-11","m","juvenil",11.89,2.95
"1219",725,739014.543193781,326505.503366465,216.304016,"2016-04-15","m","juvenil",11.89,2.95
"1220",726,739016.640461719,326513.988491601,220.419632,"2016-04-15","f","old",11.1,0
"1221",727,739018.114785395,326514.678434918,218.045456,"2016-04-11","m","juvenil",13.6,3.21
"1222",728,739017.660895605,326515.227592703,218.647095,"2016-04-11","m","intermediate",12.32,3.84
"1223",729,738862.12069553,326408.295175999,209.14209,"2016-04-12","m","juvenil",13.19,3.81
"1224",730,738860.696730694,326409.163169058,209.042145,"2016-04-12","f","intermediate",11.9,0
"1225",731,738859.959546256,326408.818217519,208.242035,"2016-04-12","m","old",10.27,0.9
"1226",732,738846.761891299,326422.185488256,216.035172,"2016-04-12","m","juvenil",12.05,3.19
"1227",733,738846.777204877,326421.18471362,216.322388,"2016-04-12","m","juvenil",12.9,3.87
"1228",735,738865.371725756,326457.839268698,224.474243,"2016-04-12","f","old",11.43,0
"1229",736,738857.409925874,326463.834696862,222.923828,"2016-04-12","f","juvenil",12.21,0
"1230",737,738888.89568752,326492.567338063,220.266541,"2016-04-12","f","juvenil",11.02,0
"1231",738,738869.291668967,326487.929542663,221.164764,"2016-04-12","m","juvenil",13.23,3.89
"1232",739,738882.717441589,326508.155238473,222.105225,"2016-04-12","m","juvenil",12.75,3.55
"1233",740,738899.123783004,326542.218291807,222.142227,"2016-04-12","f","juvenil",12.38,0
"1234",741,738840.096741152,326576.350160455,236.925446,"2016-04-13","m","juvenil",12.09,3.33
"1235",741,738839.347667179,326576.783592117,235.008087,"2016-04-13","m","juvenil",12.09,3.33
"1236",741,738843.445456021,326575.845283585,235.741013,"2016-04-16","m","juvenil",12.09,3.33
"1237",741,738846.726750875,326574.894483772,234.68338,"2016-04-12","m","juvenil",12.09,3.33
"1238",742,738830.167175824,326589.656255778,239.604523,"2016-04-12","m","juvenil",12.84,3.74
"1239",743,738820.481525977,326582.167342523,240.916,"2016-04-12","f","intermediate",11.32,0
"1240",744,738821.608535934,326581.294796851,240.408249,"2016-04-12","m","juvenil",13.09,4.02
"1241",745,738814.576174748,326589.640191713,244.053192,"2016-04-12","m","juvenil",10.45,1.21
"1242",746,738817.656889888,326587.24040455,238.847351,"2016-04-13","m","intermediate",10.96,1.75
"1243",746,738812.867873955,326584.831459055,237.520935,"2016-04-16","m","intermediate",10.96,1.75
"1244",746,738805.831034798,326588.616640824,246.976044,"2016-04-23","m","intermediate",10.96,1.75
"1245",746,738815.483904287,326588.54184402,242.854797,"2016-04-12","m","intermediate",10.96,1.75
"1246",747,738815.037458417,326583.752413178,240.373932,"2016-04-12","m","juvenil",12.72,3.77
"1247",747,738812.431018119,326584.268660319,243.829498,"2016-04-12","m","juvenil",12.72,3.77
"1248",748,738805.930165582,326591.843632576,245.417358,"2016-04-12","f","juvenil",10.55,0
"1249",749,738807.032751666,326597.421661736,241.068237,"2016-04-12","m","old",13.35,3.94
"1250",749,738801.21987389,326593.9960558,244.024185,"2016-04-21","m","old",13.35,3.94
"1251",750,738784.208309621,326609.195938038,251.506088,"2016-04-15","m","juvenil",12.15,3.74
"1252",750,738785.546085412,326609.105171413,246.842499,"2016-04-15","m","juvenil",12.15,3.74
"1253",750,738786.151799539,326608.335870742,245.535873,"2016-04-16","m","juvenil",12.15,3.74
"1254",750,738785.429939996,326606.990152703,245.759323,"2016-04-12","m","juvenil",12.15,3.74
"1255",751,738777.816921289,326604.760499506,247.006195,"2016-04-12","f","intermediate",11.91,0
"1256",752,739018.879874365,326498.674007966,217.328674,"2016-04-12","m","juvenil",11.47,2.82
"1257",753,739040.894941848,326510.690024334,214.869812,"2016-04-12","f","juvenil",12,0
"1258",753,739040.559613715,326508.349192224,217.412231,"2016-04-15","f","juvenil",12,0
"1259",754,739018.977969839,326497.118385619,216.64357,"2016-04-12","m","juvenil",12.62,3.47
"1260",755,739014.280520269,326512.951301383,218.807831,"2016-04-12","m","juvenil",10.33,1.23
"1261",756,739012.869414949,326517.823493981,220.168243,"2016-04-12","m","juvenil",13.45,3.61
"1262",757,739012.834395924,326515.264820858,219.280716,"2016-04-12","f","intermediate",10.71,0
"1263",758,739005.624089826,326515.821626878,217.288116,"2016-04-12","m","juvenil",12.45,3.1
"1264",759,738997.105725859,326509.684993359,217.039001,"2016-04-12","m","juvenil",12.94,3.67
"1265",760,738998.755011333,326513.491866149,219.748047,"2016-04-12","m","juvenil",12.98,3.63
"1266",761,738993.217853246,326516.298800322,216.519135,"2016-04-12","m","old",11.15,1.54
"1267",762,738991.49868825,326517.051013718,218.780518,"2016-04-12","f","intermediate",12.7,0
"1268",763,738954.026651224,326520.480842279,220.487564,"2016-04-12","m","juvenil",12.25,3.37
"1269",764,738954.682773895,326521.269457539,219.718826,"2016-04-12","m","juvenil",12.87,3.83
"1270",765,738957.920058604,326532.886279319,221.437897,"2016-04-12","m","juvenil",12.75,3.35
"1271",766,738943.142716216,326528.210959655,223.382996,"2016-04-12","m","juvenil",11.62,2.49
"1272",767,738941.626260716,326515.730720484,219.87236,"2016-04-12","f","old",10.76,0
"1273",767,738940.008583261,326514.704930948,221.866974,"2016-04-21","f","old",10.76,0
"1274",768,738940.011989909,326514.482536541,222.391541,"2016-04-21","f","old",12.71,0
"1275",768,738941.391654436,326516.505689775,219.185059,"2016-04-12","f","old",12.71,0
"1276",769,738896.031092754,326545.396415809,221.060867,"2016-04-12","m","old",12.94,3.51
"1277",769,738899.754372062,326544.674859367,220.597046,"2016-04-16","m","old",12.94,3.51
"1278",770,738887.47761442,326560.947948755,224.413239,"2016-04-12","m","old",10.17,1.04
"1279",771,738887.06970335,326558.494791373,228.267853,"2016-04-12","f","old",11.21,0
"1280",772,738873.755162222,326564.964371763,229.705444,"2016-04-12","f","old",11.89,2.84
"1281",773,738840.718843729,326579.362708318,238.475739,"2016-04-12","m","juvenil",12.74,3.63
"1282",774,738842.238472549,326581.944096412,235.162094,"2016-04-12","m","old",12.36,3.47
"1283",774,738842.685534589,326581.839713788,237.680939,"2016-04-15","m","old",12.36,3.47
"1284",774,738842.490077907,326580.057150222,232.605499,"2016-04-16","m","old",12.36,3.47
"1285",774,738844.570129374,326579.977755021,235.310303,"2016-04-13","m","old",12.36,3.47
"1286",775,738835.249247683,326582.615718969,239.397446,"2016-04-12","m","old",13.06,3.92
"1287",776,738831.432431597,326589.453166856,237.965393,"2016-04-12","m","intermediate",11.21,1.39
"1288",777,738830.875417313,326591.891557464,237.791672,"2016-04-12","m","juvenil",12.32,3.29
"1289",778,738830.959851491,326591.225509448,239.46167,"2016-04-12","f","juvenil",12.43,0
"1290",780,738829.429385476,326594.20512352,238.034714,"2016-04-12","m","juvenil",12.56,3.53
"1291",781,738826.271040066,326596.826163498,239.878738,"2016-04-12","m","old",12.95,3.81
"1292",783,738828.373200938,326595.30119787,243.836975,"2016-04-12","m","old",11.07,1.71
"1293",784,738821.276526662,326578.731582097,243.822845,"2016-04-12","m","juvenil",12.38,3.17
"1294",785,738821.466886688,326580.847736751,240.696198,"2016-04-12","m","old",11.89,2.69
"1295",785,738839.174962674,326568.661649074,238.050705,"2016-04-22","m","old",11.89,2.69
"1296",786,738822.525231824,326589.316897715,241.592834,"2016-04-12","f","intermediate",11.49,0
"1297",787,738821.363121261,326587.630770402,240.457382,"2016-04-12","f","juvenil",11.52,0
"1298",788,738811.318706033,326589.034247871,241.099823,"2016-04-12","f","juvenil",11.56,0
"1299",788,738811.747057157,326590.15303293,242.534058,"2016-04-13","f","juvenil",11.56,0
"1300",789,738808.743974306,326592.331564043,242.58551,"2016-04-12","f","juvenil",11.92,0
"1301",790,738811.131132507,326591.589514542,243.400467,"2016-04-12","m","juvenil",11.78,3.25
"1302",791,738800.266832705,326593.202916685,244.052032,"2016-04-12","f","juvenil",12.76,0
"1303",792,738796.392244398,326603.821095774,245.931625,"2016-04-12","m","juvenil",11.02,1.57
"1304",792,738836.278214059,326583.298802217,236.852249,"2016-04-15","m","juvenil",11.02,1.57
"1305",793,738796.363934052,326600.817633768,246.813828,"2016-04-12","f","old",11.63,0
"1306",794,738803.532803787,326593.252867915,246.696518,"2016-04-21","m","juvenil",12.14,2.86
"1307",794,738795.972993789,326597.252509458,243.921005,"2016-04-15","m","juvenil",12.14,2.86
"1308",795,738780.061304216,326598.788759478,244.234634,"2016-04-12","f","juvenil",12.81,0
"1309",796,738779.947971161,326601.345162252,245.84227,"2016-04-12","f","juvenil",10.95,0
"1310",797,738777.705289499,326607.205705095,244.45755,"2016-04-12","f","juvenil",10.72,0
"1311",798,738867.272074353,326464.65297181,219.469879,"2016-04-12","m","juvenil",12.88,3.8
"1312",799,738883.14464266,326455.998069239,214.034866,"2016-04-12","m","juvenil",12.38,3.49
"1313",800,738858.009818926,326405.22923647,209.216675,"2016-04-13","f","old",12.03,0
"1314",801,738853.613290294,326406.274187452,211.061005,"2016-04-13","f","juvenil",11.96,0
"1315",802,738849.319279321,326410.323737197,212.256363,"2016-04-13","f","intermediate",12.05,0
"1316",803,738843.723182971,326412.128902276,216.037872,"2016-04-13","f","juvenil",12.32,0
"1317",804,738847.012439597,326415.515929107,211.131622,"2016-04-13","m","juvenil",11.86,2.96
"1318",805,738854.717342232,326426.3112618,214.523331,"2016-04-13","f","juvenil",10.68,0
"1319",806,738854.635017905,326436.54253869,218.742615,"2016-04-13","f","juvenil",12.06,0
"1320",807,738855.122052365,326453.233476702,218.241043,"2016-04-13","m","old",12.15,2.36
"1321",808,738864.422984589,326437.359672768,211.110321,"2016-04-13","m","intermediate",13.03,3.96
"1322",808,738865.743782673,326438.38089657,214.371109,"2016-04-13","m","intermediate",13.03,3.96
"1323",809,738870.16214337,326450.460630974,214.482193,"2016-04-13","f","old",11.51,0
"1324",810,738866.662010019,326485.108712828,224.619095,"2016-04-13","m","intermediate",12.28,3.33
"1325",811,738911.727858722,326514.271794419,217.480957,"2016-04-13","f","intermediate",12.89,0
"1326",812,738910.850683198,326537.615253261,222.032486,"2016-04-13","m","intermediate",13.23,3.86
"1327",813,738884.802036811,326561.129435249,231.489624,"2016-04-13","f","old",12.33,0
"1328",814,738838.323169598,326580.660731932,236.189697,"2016-04-13","f","juvenil",12.65,0
"1329",814,738840.658228452,326578.471994447,238.448273,"2016-04-13","f","juvenil",12.65,0
"1330",815,738828.236207714,326584.844111748,236.816345,"2016-04-13","m","juvenil",12.49,3.44
"1331",816,738805.249126749,326587.829177453,241.996964,"2016-04-13","f","juvenil",11.7,0
"1332",817,738810.792315866,326589.471089379,240.814514,"2016-04-13","m","intermediate",13.2,3.95
"1333",818,738801.091828907,326592.659417901,242.806671,"2016-04-13","m","juvenil",10.65,1.05
"1334",819,738803.512394996,326594.587235313,242.081696,"2016-04-13","m","intermediate",11.72,1.85
"1335",819,738794.946229265,326606.134670555,249.261444,"2016-04-15","m","intermediate",11.72,1.85
"1336",820,738803.272707918,326595.695802334,246.927216,"2016-04-15","f","juvenil",11.73,0
"1337",820,738802.718011736,326593.129182654,241.171677,"2016-04-13","f","juvenil",11.73,0
"1338",821,738801.98704613,326597.233264821,242.515961,"2016-04-13","f","juvenil",10.21,0
"1339",821,738803.871622808,326595.371292695,248.035278,"2016-04-15","f","juvenil",10.21,0
"1340",821,738802.633580826,326593.79523109,242.402634,"2016-04-16","f","juvenil",10.21,0
"1341",821,738800.922967467,326593.99151482,243.27533,"2016-04-15","f","juvenil",10.21,0
"1342",822,738800.701988328,326593.876911814,244.137039,"2016-04-15","m","juvenil",11.37,1.89
"1343",822,738817.305551255,326590.794175583,244.651031,"2016-04-20","m","juvenil",11.37,1.89
"1344",822,738796.655738316,326601.155766379,247.717361,"2016-04-26","m","juvenil",11.37,1.89
"1345",822,738802.672092378,326596.131509317,243.653381,"2016-04-13","m","juvenil",11.37,1.89
"1346",823,738798.172580596,326599.065721861,244.270187,"2016-04-13","f","juvenil",12.91,0
"1347",824,738801.052713136,326595.216955437,245.172974,"2016-04-16","m","juvenil",11.54,2.73
"1348",825,738802.705501713,326598.801379433,245.502472,"2016-04-13","f","old",10.58,0
"1349",826,738794.420440085,326601.67769761,241.642303,"2016-04-13","m","juvenil",12.26,3.59
"1350",826,738791.348840284,326598.627694915,245.835022,"2016-04-13","m","juvenil",12.26,3.59
"1351",827,738795.943484337,326604.036679264,242.937653,"2016-04-13","f","juvenil",10.48,0
"1352",828,738788.588261227,326604.36909036,249.798172,"2016-04-13","m","old",13.26,4.08
"1353",828,738792.099012152,326602.976875608,245.562698,"2016-04-16","m","old",13.26,4.08
"1354",829,739018.916595886,326501.121483757,212.594681,"2016-04-13","m","juvenil",11,1.59
"1355",830,739018.449066411,326502.56021882,214.190689,"2016-04-13","f","juvenil",12.14,0
"1356",831,739007.666665751,326518.188628225,218.653656,"2016-04-13","f","old",11.88,0
"1357",832,739004.72219978,326511.692539014,215.734497,"2016-04-13","f","juvenil",12.54,0
"1358",833,738992.103497457,326511.499118189,214.586151,"2016-04-13","f","intermediate",11.37,0
"1359",834,738991.953337815,326511.608040002,214.823151,"2016-04-13","m","intermediate",13.04,4.08
"1360",835,738984.110204743,326524.389737391,218.434143,"2016-04-13","m","old",9.72,1.05
"1361",836,738987.962086541,326510.434634434,216.853241,"2016-04-13","m","intermediate",13.23,4.04
"1362",837,738933.775442477,326524.174658054,222.562576,"2016-04-13","m","old",13.29,4.06
"1363",838,738921.871090991,326530.665729034,220.675766,"2016-04-13","m","old",10.92,1.68
"1364",839,738920.305503437,326531.086645517,221.500595,"2016-04-13","f","old",12.58,0
"1365",840,738825.138475419,326588.355866003,238.761124,"2016-04-13","f","juvenil",11.08,0
"1366",841,738812.566952169,326589.943127624,239.588531,"2016-04-13","m","intermediate",10.68,1.12
