"X","ID","sex","B.width","Tusk","days","Age","no.recaptures","tot.dist","max.dist","dist.a.day","rel.bodywidth"
1497,1497,"f",12.23,0,0,"juvenil",0,0,0,NA,0.692721840444021
1498,1498,"f",11.85,0,0,"juvenil",0,0,0,NA,0.149235543385943
1500,1500,"f",11.99,0,0,"juvenil",0,0,0,NA,0.349467337038919
1501,1501,"f",11.82,0,0,"old",0,0,0,NA,0.106328730460306
1503,1503,"f",11.85,0,0,"juvenil",0,0,0,NA,0.149235543385943
1504,1504,"f",12.07,0,0,"juvenil",0,0,0,NA,0.46388550484062
1505,1505,"f",12.58,0,0,"juvenil",0,0,0,NA,1.19330132457646
1506,1506,"f",12.16,0,0,"juvenil",0,0,0,NA,0.592605943617532
1507,1507,"f",12.26,0,0,"intermediate",0,0,0,NA,0.735628653369657
1508,1508,"f",12.03,0,0,"juvenil",0,0,0,NA,0.406676420939768
1509,1509,"f",12.32,0,0,"old",0,0,0,NA,0.821442279220933
1510,1510,"f",10.12,0,0,"juvenil",0,0,0,NA,-2.32505733532583
1511,1511,"f",10.79,0,0,"old",0,0,0,NA,-1.36680517998659
1517,1517,"f",9.76,0,0,"juvenil",0,0,0,NA,-2.83993909043348
1519,1519,"f",11.51,0,0,"juvenil",0,0,0,NA,-0.337041669771283
1522,1522,"f",10.98,0,0,"juvenil",0,0,0,NA,-1.09506203145755
1524,1524,"f",11.23,0,0,"juvenil",0,0,0,NA,-0.737505257077234
1548,1548,"f",11.03,0,0,"intermediate",0,0,0,NA,-1.02355067658149
1550,1550,"f",11.29,0,0,"old",0,0,0,NA,-0.65169163122596
1551,1551,"f",10.14,0,0,"old",0,0,0,NA,-2.2964527933754
1556,1556,"f",12.45,0,0,"old",0,0,0,NA,1.00737180189869
1563,1563,"f",12.37,0,0,"old",0,0,0,NA,0.892953634096994
1564,1564,"f",11.63,0,0,"old",0,0,0,NA,-0.165414418068732
1566,1566,"f",12.93,0,0,"juvenil",0,0,0,NA,1.6938808087089
1567,1567,"f",11.43,0,0,"juvenil",0,0,0,NA,-0.451459837572984
1570,1570,"f",11.55,0,0,"old",0,0,0,NA,-0.279832585870432
1571,1571,"f",11.63,0,0,"old",0,0,0,NA,-0.165414418068732
1572,1572,"f",11.75,0,0,"juvenil",0,0,0,NA,0.00621283363381785
1574,1574,"f",12.32,0,0,"intermediate",0,0,0,NA,0.821442279220933
1578,1578,"f",10.97,0,0,"old",0,0,0,NA,-1.10936430243276
1580,1580,"f",11.6,0,0,"juvenil",0,0,0,NA,-0.208321230994371
1582,1582,"f",11.39,0,0,"juvenil",0,0,0,NA,-0.508668921473833
1583,1583,"f",12.93,0,0,"juvenil",0,0,0,NA,1.6938808087089
1584,1584,"f",12.62,0,0,"juvenil",0,0,0,NA,1.25051040847731
1585,1585,"f",12.74,0,0,"juvenil",0,0,0,NA,1.42213766017986
1586,1586,"f",12,0,0,"juvenil",0,0,0,NA,0.363769608014131
1587,1587,"f",10.91,0,0,"juvenil",0,0,0,NA,-1.19517792828404
1588,1588,"f",12.11,0,0,"intermediate",0,0,0,NA,0.521094588741469
1593,1593,"f",12.57,0,0,"juvenil",0,0,0,NA,1.17899905360125
1595,1595,"f",9.71,0,0,"old",0,0,0,NA,-2.91145044530954
1597,1597,"f",12.19,0,0,"old",0,0,0,NA,0.635512756543169
1598,1598,"f",12.06,0,0,"juvenil",0,0,0,NA,0.449583233865407
1599,1599,"f",11.92,0,0,"juvenil",0,0,0,NA,0.249351440212431
1601,1601,"f",12.48,0,0,"juvenil",0,0,0,NA,1.05027861482433
1603,1603,"f",12.4,0,0,"intermediate",0,0,0,NA,0.935860447022634
1604,1604,"f",10.52,0,0,"old",0,0,0,NA,-1.75296649631733
1605,1605,"f",12.03,0,0,"juvenil",0,0,0,NA,0.406676420939768
1606,1606,"f",11.86,0,0,"juvenil",0,0,0,NA,0.163537814361155
1609,1609,"f",12.6,0,0,"juvenil",0,0,0,NA,1.22190586652688
1610,1610,"f",12.48,0,0,"old",0,0,0,NA,1.05027861482433
1612,1612,"f",12.3,0,0,"juvenil",0,0,0,NA,0.792837737270509
1613,1613,"f",11.92,0,0,"juvenil",0,0,0,NA,0.249351440212431
1617,1617,"f",12.24,0,0,"juvenil",0,0,0,NA,0.707024111419233
1622,1622,"f",10.88,0,0,"old",0,0,0,NA,-1.23808474120967
1623,1623,"f",9.78,0,0,"juvenil",0,0,0,NA,-2.81133454848305
1625,1625,"f",11.91,0,0,"juvenil",0,0,0,NA,0.235049169237219
1627,1627,"f",12.22,0,0,"juvenil",0,0,0,NA,0.678419569468808
1628,1628,"f",11.85,0,0,"intermediate",0,0,0,NA,0.149235543385943
1629,1629,"f",11.41,0,0,"juvenil",0,0,0,NA,-0.480064379523408
1630,1630,"f",12.01,0,0,"intermediate",0,0,0,NA,0.378071878989344
1631,1631,"f",12.58,0,0,"intermediate",0,0,0,NA,1.19330132457646
1632,1632,"f",11.64,0,0,"juvenil",0,0,0,NA,-0.151112147093519
1633,1633,"f",12.65,0,0,"juvenil",0,0,0,NA,1.29341722140295
1636,1636,"f",12.07,0,0,"old",0,0,0,NA,0.46388550484062
1637,1637,"f",11.78,0,0,"juvenil",0,0,0,NA,0.0491196465594546
1638,1638,"f",12.64,0,0,"juvenil",0,0,0,NA,1.27911495042773
1639,1639,"f",10.91,0,0,"juvenil",0,0,0,NA,-1.19517792828404
1640,1640,"f",10.34,0,0,"old",0,0,0,NA,-2.01040737387115
1641,1641,"f",11.8,0,0,"intermediate",0,0,0,NA,0.0777241885098816
1642,1642,"f",11.98,0,0,"juvenil",0,0,0,NA,0.335165066063707
1650,1650,"f",11.91,0,0,"juvenil",0,0,0,NA,0.235049169237219
1651,1651,"f",11.66,0,0,"juvenil",0,0,0,NA,-0.122507605143095
1655,1655,"f",10.83,0,0,"juvenil",0,0,0,NA,-1.30959609608574
1657,1657,"f",12.15,0,0,"juvenil",0,0,0,NA,0.57830367264232
1664,1664,"f",12.02,0,0,"juvenil",0,0,0,NA,0.392374149964556
1665,1665,"f",10.04,0,0,"juvenil",0,0,0,NA,-2.43947550312753
1666,1666,"f",12.66,0,0,"intermediate",0,0,0,NA,1.30771949237816
1667,1667,"f",10.89,0,0,"juvenil",0,0,0,NA,-1.22378247023446
1668,1668,"f",12.23,0,0,"juvenil",0,0,0,NA,0.692721840444021
1673,1673,"f",11.78,0,0,"juvenil",0,0,0,NA,0.0491196465594546
1676,1676,"f",11.95,0,0,"juvenil",0,0,0,NA,0.292258253138068
1678,1678,"f",11.36,0,0,"juvenil",0,0,0,NA,-0.551575734399472
1679,1679,"f",12.31,0,0,"juvenil",0,0,0,NA,0.807140008245721
1682,1682,"f",11.29,0,0,"old",0,0,0,NA,-0.65169163122596
1683,1683,"f",10.87,0,0,"juvenil",0,0,0,NA,-1.25238701218489
1685,1685,"f",11.25,0,0,"juvenil",0,0,0,NA,-0.708900715126809
1686,1686,"f",12.26,0,0,"juvenil",0,0,0,NA,0.735628653369657
1692,1692,"f",9.91,0,0,"juvenil",0,0,0,NA,-2.62540502580529
1695,1695,"f",12.54,0,0,"juvenil",0,0,0,NA,1.13609224067561
1700,1700,"f",11.1,0,0,"juvenil",0,0,0,NA,-0.923434779754998
1701,1701,"f",12.5,0,0,"juvenil",0,0,0,NA,1.07888315677476
1702,1702,"f",10.68,0,0,"juvenil",0,0,0,NA,-1.52413016071392
1706,1706,"f",13.06,0,0,"juvenil",0,0,0,NA,1.87981033138666
1708,1708,"f",11.45,0,0,"juvenil",0,0,0,NA,-0.422855295622559
1709,1709,"f",12.24,0,0,"juvenil",0,0,0,NA,0.707024111419233
1711,1711,"f",12.56,0,0,"juvenil",0,0,0,NA,1.16469678262603
1712,1712,"f",11.43,0,0,"old",0,0,0,NA,-0.451459837572984
1713,1713,"f",12.25,0,0,"old",0,0,0,NA,0.721326382394445
1716,1716,"f",10.58,0,0,"juvenil",0,0,0,NA,-1.66715287046605
1717,1717,"f",10.65,0,0,"juvenil",0,0,0,NA,-1.56703697363956
1718,1718,"f",12.36,0,0,"juvenil",0,0,0,NA,0.878651363121782
1719,1719,"f",10.86,0,0,"juvenil",0,0,0,NA,-1.2666892831601
1720,1720,"f",12.16,0,0,"juvenil",0,0,0,NA,0.592605943617532
1723,1723,"f",11.97,0,0,"juvenil",0,0,0,NA,0.320862795088495
1728,1728,"f",12.18,0,0,"intermediate",0,0,0,NA,0.621210485567957
1729,1729,"f",12.73,0,0,"juvenil",0,0,0,NA,1.40783538920465
1730,1730,"f",10.9,0,0,"juvenil",0,0,0,NA,-1.20948019925925
1731,1731,"f",11.45,0,0,"juvenil",0,0,0,NA,-0.422855295622559
1732,1732,"f",12.24,0,0,"juvenil",0,0,0,NA,0.707024111419233
1733,1733,"f",10.28,0,0,"juvenil",0,0,0,NA,-2.09622099972243
1734,1734,"f",11.64,0,0,"old",0,0,0,NA,-0.151112147093519
1736,1736,"f",12.47,0,0,"intermediate",0,0,0,NA,1.03597634384912
1737,1737,"f",12.59,0,0,"juvenil",0,0,0,NA,1.20760359555167
1739,1739,"f",12,0,0,"intermediate",0,0,0,NA,0.363769608014131
1741,1741,"f",10.86,0,0,"old",0,0,0,NA,-1.2666892831601
1746,1746,"f",12.19,0,0,"juvenil",0,0,0,NA,0.635512756543169
1747,1747,"f",11.39,0,0,"juvenil",0,0,0,NA,-0.508668921473833
1748,1748,"f",11.93,0,0,"juvenil",0,0,0,NA,0.263653711187643
1749,1749,"f",11.9,0,0,"juvenil",0,0,0,NA,0.220746898262006
1750,1750,"f",11.91,0,0,"old",0,0,0,NA,0.235049169237219
1751,1751,"f",12.67,0,0,"juvenil",0,0,0,NA,1.32202176335337
1753,1753,"f",11.06,0,0,"juvenil",0,0,0,NA,-0.980643863655847
1754,1754,"f",11.68,0,0,"juvenil",0,0,0,NA,-0.0939030631926703
1755,1755,"f",12.11,0,0,"juvenil",0,0,0,NA,0.521094588741469
1756,1756,"f",11.36,0,0,"old",0,0,0,NA,-0.551575734399472
1757,1757,"f",10.68,0,0,"juvenil",0,0,0,NA,-1.52413016071392
1759,1759,"f",12.38,0,0,"juvenil",0,0,0,NA,0.907255905072209
1760,1760,"f",11.95,0,0,"juvenil",0,0,0,NA,0.292258253138068
1762,1762,"f",11.11,0,0,"juvenil",0,0,0,NA,-0.909132508779786
1764,1764,"f",10.32,0,0,"intermediate",0,0,0,NA,-2.03901191582158
1767,1767,"f",11.99,0,0,"old",0,0,0,NA,0.349467337038919
1768,1768,"f",12.3,0,0,"old",0,0,0,NA,0.792837737270509
1769,1769,"f",11.88,0,0,"juvenil",0,0,0,NA,0.192142356311582
1771,1771,"f",12.31,0,0,"juvenil",0,0,0,NA,0.807140008245721
1772,1772,"f",11.47,0,0,"intermediate",0,0,0,NA,-0.394250753672132
1774,1774,"f",10.87,0,0,"juvenil",0,0,0,NA,-1.25238701218489
1775,1775,"f",11.65,0,0,"juvenil",0,0,0,NA,-0.136809876118307
1776,1776,"f",12.31,0,0,"juvenil",0,0,0,NA,0.807140008245721
1778,1778,"f",12.43,0,0,"old",0,0,0,NA,0.97876725994827
1779,1779,"f",11.32,0,0,"old",0,0,0,NA,-0.608784818300321
1781,1781,"f",11.39,0,0,"juvenil",0,0,0,NA,-0.508668921473833
1782,1782,"f",12.26,0,0,"juvenil",0,0,0,NA,0.735628653369657
1783,1783,"f",10.7,0,0,"juvenil",0,0,0,NA,-1.4955256187635
1786,1786,"f",12.11,0,0,"juvenil",0,0,0,NA,0.521094588741469
1787,1787,"f",11.92,0,0,"juvenil",0,0,0,NA,0.249351440212431
2,6,"m",13.73,4.58,21,"juvenil",2,116.13286741683,112.839463179666,5.53013654365857,1.67104874144875
3,14,"m",13.63,4.11,7,"juvenil",1,2.8259141573513,2.8259141573513,0.403702022478757,1.55943989677865
4,17,"m",13.01,4.13,4,"juvenil",1,6.10544660761123,6.10544660761123,1.52636165190281,0.86746505982404
6,36,"m",13.06,4.06,16,"juvenil",1,5.14433606663328,5.14433606663328,0.32152100416458,0.92326948215909
8,38,"m",11.64,3.4,16,"juvenil",1,6.53255960283327,6.53255960283327,0.408284975177079,-0.661576112156307
11,49,"m",11.93,3.72,1,"juvenil",2,8.74094308860134,5.49496746106693,8.74094308860134,-0.337910462613023
12,50,"m",10.97,1.81,4,"juvenil",3,10.3009591890149,4.02457033490012,2.57523979725373,-1.40935537144597
13,52,"m",11.6,2.36,31,"juvenil",7,27.1972734870487,13.7062136964783,0.877331402808023,-0.706219650024348
15,56,"m",13.01,3.81,4,"juvenil",2,1.79162088690012,1.34068568633947,0.44790522172503,0.86746505982404
17,65,"m",12.24,3.8,10,"juvenil",1,7.39725613180016,7.39725613180016,0.739725613180016,0.00807695586428287
19,69,"m",9.55,1,13,"juvenil",1,8.59302357292733,8.59302357292733,0.661001813302102,-2.99420096576136
20,70,"m",10.97,2.55,4,"juvenil",1,0.365128547191507,0.365128547191507,0.0912821367978768,-1.40935537144597
21,71,"m",11.82,3.63,2,"juvenil",1,3.60748488131474,3.60748488131474,1.80374244065737,-0.46068019175013
23,73,"m",12.35,3.84,10,"juvenil",1,5.8733361849251,5.8733361849251,0.58733361849251,0.13084668500139
24,76,"m",12,3.36,8,"juvenil",2,7.91660859342325,4.87850785505804,0.989576074177906,-0.259784271343953
25,85,"m",11.58,2.35,2,"juvenil",1,22.1049635030544,22.1049635030544,11.0524817515272,-0.728541418958367
26,87,"m",12.71,4.09,12,"juvenil",5,12.407596426962,7.36296264846419,1.0339663689135,0.532638525813746
27,91,"m",12.52,3.57,2,"juvenil",2,12.6404538711514,7.63984854640323,6.3202269355757,0.320581720940558
29,94,"m",12.46,3.66,16,"juvenil",1,1.73950469494605,1.73950469494605,0.108719043434128,0.2536164141385
31,98,"m",13.41,3.85,0,"juvenil",1,1.44745428376518,1.44745428376518,Inf,1.31390043850443
32,103,"m",12.93,3.63,8,"juvenil",1,7.78571059600247,7.78571059600247,0.973213824500309,0.778177984087961
33,104,"m",11.77,2,9,"juvenil",3,9.0408583492958,5.94140714673507,1.00453981658842,-0.51648461408518
34,106,"m",12.7,3.7,30,"juvenil",1,170.267889334709,170.267889334709,5.67559631115697,0.521477641346734
35,111,"m",12.52,4.01,1,"juvenil",1,4.01641946246769,4.01641946246769,4.01641946246769,0.320581720940558
37,113,"m",11.03,1.55,1,"juvenil",1,3.30801923348027,3.30801923348027,3.30801923348027,-1.34239006464391
38,114,"m",12.82,3.18,2,"juvenil",2,13.8291603119463,9.32779798352028,6.91458015597315,0.655408254950854
41,138,"m",12.29,3.1,33,"juvenil",3,29.2064441135899,16.0980043858151,0.885043761017876,0.0638813781993309
44,141,"m",12.31,3.31,40,"juvenil",4,200.064335859066,178.60648139145,5.00160839647665,0.0862031471333521
45,143,"m",12.14,3.57,7,"juvenil",1,13.3964574548373,13.3964574548373,1.91377963640533,-0.103531888805815
51,160,"m",11.98,3,5,"juvenil",1,21.0119535176927,21.0119535176927,4.20239070353854,-0.282106040277973
52,161,"m",11.97,3.26,12,"juvenil",2,14.3699289420561,9.72658906334916,1.19749407850468,-0.293266924744982
53,162,"m",12.8,3.6,17,"juvenil",1,3.6387681980921,3.6387681980921,0.214045188123065,0.633086486016834
54,163,"m",10.8,1.55,6,"juvenil",2,31.5642145966677,21.7967412535649,5.26070243277795,-1.59909040738513
55,164,"m",13.3,3.64,6,"juvenil",3,16.216776862644,10.8067977705967,2.702796143774,1.19113070936733
57,168,"m",13.2,4.05,13,"juvenil",1,1.35849308862501,1.35849308862501,0.10449946835577,1.07952186469723
58,173,"m",12.23,3.56,12,"juvenil",1,123.427192663923,123.427192663923,10.2855993886603,-0.00308392860272673
60,178,"m",12.33,3.41,4,"juvenil",1,7.63975381624756,7.63975381624756,1.90993845406189,0.108524916067371
61,185,"m",12.12,3.02,9,"juvenil",5,14.2299321006643,4.13574247664616,1.58110356674048,-0.125853657739836
63,194,"m",12.41,3.48,0,"juvenil",1,13.6698755190499,13.6698755190499,Inf,0.19781199180345
64,199,"m",12.31,3.31,9,"juvenil",1,5.1155619253876,5.1155619253876,0.568395769487511,0.0862031471333521
65,202,"m",12.09,3.23,9,"juvenil",5,17.9277431952735,9.81141865155025,1.9919714661415,-0.159336311140865
66,203,"m",12.32,3.41,5,"juvenil",1,9.63781261731703,9.63781261731703,1.92756252346341,0.0973640316003617
67,204,"m",10.22,1.49,0,"juvenil",1,211.533089382181,211.533089382181,Inf,-2.2464217064717
68,206,"m",12.46,3.64,8,"juvenil",5,20.1863231610057,6.25082419346593,2.52329039512571,0.2536164141385
69,207,"m",11.07,1.64,3,"juvenil",2,24.9305934641826,17.5676198842541,8.3101978213942,-1.29774652677587
70,208,"m",11.13,1.93,9,"juvenil",4,26.6299892035928,15.6145206609552,2.95888768928809,-1.23078121997381
71,209,"m",13.07,3.72,3,"juvenil",3,10.5198415536201,5.14283214583792,3.5066138512067,0.9344303666261
72,210,"m",12.6,3.78,13,"juvenil",4,13.4900103608317,6.35246074559356,1.03769310467936,0.409868796676636
73,212,"m",11.79,2.39,4,"juvenil",4,19.5284502020589,12.4940857975897,4.88211255051472,-0.494162845151161
74,213,"m",11.46,2.21,5,"juvenil",1,5.74176208379546,5.74176208379546,1.14835241675909,-0.862472032562484
75,215,"m",12.13,3.31,9,"juvenil",3,10.45250986538,7.92293559595955,1.16138998504222,-0.114692773272825
76,216,"m",13.32,4.13,3,"juvenil",6,31.1340917594125,17.6574201302851,10.3780305864708,1.21345247830135
78,219,"m",11.58,2.61,1,"juvenil",1,3.50452553747233,3.50452553747233,3.50452553747233,-0.728541418958367
79,220,"m",10.46,1.32,5,"juvenil",3,20.1669511882998,9.47836539844822,4.03339023765996,-1.97856047926347
80,221,"m",13.13,3.86,4,"juvenil",3,8.82728045450525,4.01344822622136,2.20682011362631,1.00139567342816
81,222,"m",11.44,1.73,3,"juvenil",1,12.071356114453,12.071356114453,4.02378537148433,-0.884793801496505
82,223,"m",13.59,3.64,2,"juvenil",2,33.9146816908062,28.0107032293745,16.9573408454031,1.51479635891061
83,224,"m",12.93,4.02,3,"juvenil",2,4.02558810503695,3.56656203475364,1.34186270167898,0.778177984087961
84,225,"m",13.03,3.96,18,"juvenil",6,35.1340959962268,15.5294743251759,1.9518942220126,0.889786828758059
85,229,"m",9.37,0.89,1,"juvenil",1,20.1943580573143,20.1943580573143,20.1943580573143,-3.19509688616754
87,243,"m",13.19,4.05,22,"old",1,5.40951415836288,5.40951415836288,0.245887007198313,1.06836098023022
89,246,"m",13.37,3.78,14,"juvenil",2,5.80317108264742,4.17015073116952,0.414512220189101,1.26925690063639
90,248,"m",13.51,4.2,13,"old",1,6.63178033621777,6.63178033621777,0.510136948939828,1.42550928317453
91,253,"m",12.51,3.61,4,"juvenil",1,9.50713853996537,9.50713853996537,2.37678463499134,0.309420836473548
92,254,"m",12.73,3.77,14,"old",1,1.60512185895031,1.60512185895031,0.114651561353594,0.554960294747765
95,259,"m",13.54,4.21,16,"old",5,18.7201896916286,6.85143761342655,1.17001185572679,1.45899193657556
97,264,"m",11.8,2.77,2,"juvenil",1,6.00752951669213,6.00752951669213,3.00376475834606,-0.48300196068415
98,265,"m",12.96,3.84,14,"juvenil",3,5.08557318013373,1.89087205719325,0.363255227152409,0.811660637488992
100,268,"m",12.41,3.6,3,"juvenil",4,20.3266849772771,10.7386371820911,6.77556165909237,0.19781199180345
101,269,"m",12.46,2.81,35,"juvenil",2,20.6820351796026,15.0532341996506,0.590915290845789,0.2536164141385
103,272,"m",12.75,3.79,4,"juvenil",2,12.2077900244823,11.4329333709672,3.05194750612057,0.577282063681784
104,274,"m",12.82,3.83,14,"juvenil",9,32.6319987606483,7.79011655799876,2.33085705433202,0.655408254950854
105,275,"m",11.96,3.15,2,"juvenil",2,32.3436236913775,22.1878577218114,16.1718118456888,-0.304427809211992
106,276,"m",10.75,1.41,13,"juvenil",5,33.3116101323538,10.8452056659666,2.5624315486426,-1.65489482972018
107,277,"m",12.13,3.35,13,"juvenil",1,8.58267214849552,8.58267214849552,0.660205549884271,-0.114692773272825
108,280,"m",13.36,4.06,2,"juvenil",1,4.05249560551341,4.05249560551341,2.0262478027567,1.25809601616938
111,299,"m",13.04,4.02,14,"juvenil",7,12.5732713158894,2.56181705590608,0.898090808277814,0.900947713225069
112,301,"m",13.03,3.95,1,"juvenil",1,6.37516169493359,6.37516169493359,6.37516169493359,0.889786828758059
114,309,"m",12.32,3.71,7,"juvenil",1,6.90174058819803,6.90174058819803,0.985962941171147,0.0973640316003617
116,314,"m",12.22,3.63,13,"juvenil",2,14.8190651749717,10.7405783204785,1.13992809038244,-0.0142448130697363
117,315,"m",13.09,3.1,16,"old",8,23.0713300871656,9.04075377116249,1.44195813044785,0.956752135560119
122,321,"m",12.43,3.43,1,"juvenil",1,4.04793031669452,4.04793031669452,4.04793031669452,0.220133760737469
124,323,"m",12.08,3.27,12,"juvenil",3,44.6930057578664,29.8196035876613,3.72441714648887,-0.170497195607875
125,326,"m",12.26,3.15,1,"juvenil",1,7.80107116107646,7.80107116107646,7.80107116107646,0.0303987247983021
126,329,"m",11.95,3.32,6,"juvenil",1,3.18435423119608,3.18435423119608,0.530725705199347,-0.315588693679003
127,330,"m",13.73,4.12,6,"juvenil",1,13.0056396669464,13.0056396669464,2.16760661115773,1.67104874144875
128,331,"m",12.05,3.22,0,"juvenil",1,11.3595311015728,11.3595311015728,Inf,-0.203979849008904
129,332,"m",11.65,3.11,3,"juvenil",1,3.50199828119976,3.50199828119976,1.16733276039992,-0.650415227689297
130,333,"m",13.19,4.16,16,"juvenil",9,19.890830372915,3.91726512799667,1.24317689830719,1.06836098023022
131,336,"m",12.23,2.56,3,"juvenil",1,3.77223938077367,3.77223938077367,1.25741312692456,-0.00308392860272673
133,341,"m",13.01,3.68,3,"juvenil",1,22.6397315499614,22.6397315499614,7.54657718332047,0.86746505982404
135,344,"m",12.74,3.81,6,"juvenil",1,4.96029186538996,4.96029186538996,0.826715310898327,0.566121179214775
136,346,"m",13.11,3.63,6,"juvenil",5,27.753483816347,18.7858297862395,4.62558063605783,0.979073904494138
139,354,"m",11.31,1.92,7,"juvenil",2,39.6227911248835,33.3047582338804,5.66039873212621,-1.02988529956763
140,361,"m",12.67,3.47,0,"juvenil",1,5.79601526699294,5.79601526699294,Inf,0.487994987945706
141,362,"m",13.45,2.88,15,"juvenil",1,4.43625512106326,4.43625512106326,0.295750341404217,1.35854397637247
143,365,"m",12.91,3.97,16,"juvenil",6,18.4135320663308,12.955722717321,1.15084575414567,0.755856215153942
144,366,"m",13.24,3.33,13,"juvenil",5,40.1561411784559,29.9240156338681,3.0889339368043,1.12416540256527
146,370,"m",12.56,2.98,21,"juvenil",3,13.6827122212653,9.18691745247874,0.651557724822157,0.365225258808598
148,378,"m",12.37,3.63,22,"juvenil",2,28.8416325483699,21.5458689650241,1.31098329765318,0.15316845393541
149,380,"m",12.47,3.72,1,"juvenil",1,15.9081805858702,15.9081805858702,15.9081805858702,0.26477729860551
151,388,"m",12.23,3.57,1,"juvenil",1,14.0097464784325,14.0097464784325,14.0097464784325,-0.00308392860272673
152,389,"m",13.01,4.09,10,"juvenil",3,19.7090902927323,17.548174261149,1.97090902927323,0.86746505982404
153,393,"m",12.02,3.2,12,"juvenil",2,14.8955704568796,12.4719293239305,1.2412975380733,-0.237462502409934
154,398,"m",11.54,2.55,10,"juvenil",6,10.6266452265788,3.88976466956201,1.06266452265788,-0.773184956826407
155,400,"m",12.27,3.51,27,"intermediate",2,5.82042020654971,4.58828647444882,0.2155711187611,0.0415596092653117
156,402,"m",10.42,1.42,11,"juvenil",1,7.95527445581734,7.95527445581734,0.723206768710667,-2.02320401713151
157,406,"m",12.34,3.33,5,"juvenil",1,7.87450136599585,7.87450136599585,1.57490027319917,0.119685800534381
158,411,"m",10.71,1.3,5,"juvenil",1,6.85342170208547,6.85342170208547,1.37068434041709,-1.69953836758822
159,413,"m",12.13,2.91,6,"juvenil",3,14.5873341588171,10.702716093056,2.43122235980285,-0.114692773272825
161,417,"m",12.83,3.34,32,"juvenil",4,22.519169098487,11.1752424060006,0.703724034327719,0.666569139417863
162,419,"m",13.24,3.93,31,"old",5,34.9995519129973,14.2628578087428,1.12901780364507,1.12416540256527
163,421,"m",11.18,2.15,5,"juvenil",1,4.98314143446378,4.98314143446378,0.996628286892756,-1.17497679763876
166,444,"m",12.28,3.62,11,"juvenil",1,4.09603417008294,4.09603417008294,0.372366742734813,0.0527204937323213
167,448,"m",11.83,2.24,11,"juvenil",4,26.1596157762024,9.3517759826021,2.37814688874567,-0.449519307283121
171,454,"m",12.18,3.31,0,"juvenil",1,20.2696884958252,20.2696884958252,Inf,-0.0588883509377767
173,459,"m",12.05,3.21,13,"juvenil",2,5.84623154175382,5.17493753588196,0.449710118596448,-0.203979849008904
174,460,"m",11.63,2.42,5,"juvenil",3,28.7876776776653,18.0140815722106,5.75753553553306,-0.672736996623317
179,480,"m",12.29,3.49,10,"juvenil",3,15.0261989313686,11.4084797718986,1.50261989313686,0.0638813781993309
181,488,"m",12.15,3.42,0,"juvenil",1,3.45275164583011,3.45275164583011,Inf,-0.0923710043388055
183,500,"m",12.15,3.66,4,"old",1,2.86388847145592,2.86388847145592,0.71597211786398,-0.0923710043388055
184,502,"m",13.52,4.23,3,"intermediate",1,13.0404695960731,13.0404695960731,4.34682319869103,1.43667016764154
185,508,"m",13.32,3.88,4,"juvenil",1,12.5014167691046,12.5014167691046,3.12535419227615,1.21345247830135
187,525,"m",10.97,1.53,40,"juvenil",1,196.054950492818,196.054950492818,4.90137376232045,-1.40935537144597
188,530,"m",12.49,3.55,6,"juvenil",3,6.82909563085778,3.36374601951806,1.13818260514296,0.287099067539529
192,559,"m",12.98,3.91,22,"juvenil",5,27.0086088636503,20.8201546634253,1.22766403925683,0.833982406423011
193,560,"m",11.01,1.37,7,"old",1,2.25611195132222,2.25611195132222,0.322301707331746,-1.36471183357793
196,571,"m",12.89,3.77,6,"juvenil",2,6.53514239199561,5.19907960238557,1.08919039866594,0.733534446219923
197,573,"m",12.03,3.47,10,"juvenil",1,4.96035744534312,4.96035744534312,0.496035744534312,-0.226301617942925
203,600,"m",12.93,3.62,0,"juvenil",1,1.54388099498807,1.54388099498807,Inf,0.778177984087961
204,602,"m",12.29,2.92,4,"juvenil",1,5.47169414349918,5.47169414349918,1.36792353587479,0.0638813781993309
205,620,"m",11.07,1.51,19,"old",1,11.9373428879625,11.9373428879625,0.628281204629605,-1.29774652677587
206,623,"m",12.63,3.18,4,"juvenil",1,16.827787723334,16.827787723334,4.2069469308335,0.443351450077667
207,628,"m",10.82,1.69,4,"old",1,10.36784916731,10.36784916731,2.5919622918275,-1.57676863845111
208,643,"m",11.62,1.87,15,"old",1,18.103396015499,18.103396015499,1.20689306769993,-0.683897881090328
212,650,"m",11.92,2.57,2,"juvenil",1,3.790062589409,3.790062589409,1.8950312947045,-0.349071347080032
213,654,"m",12.6,3.62,22,"old",4,31.7726075912248,18.193884515588,1.44420943596476,0.409868796676636
214,655,"m",11.01,1.48,23,"old",2,47.8723114642954,35.5856639550987,2.08140484627371,-1.36471183357793
216,659,"m",12.92,3.97,2,"juvenil",1,14.0326709279216,14.0326709279216,7.0163354639608,0.767017099620952
217,660,"m",11.86,2.8,1,"juvenil",1,22.9246846295778,22.9246846295778,22.9246846295778,-0.416036653882092
218,662,"m",11.26,1.75,1,"old",1,19.0003946411388,19.0003946411388,19.0003946411388,-1.08568972190268
222,667,"m",11.75,2.22,5,"juvenil",2,5.6557826613126,4.37756031966648,1.13115653226252,-0.538806383019199
224,672,"m",11.05,1.74,25,"old",1,17.4748918485556,17.4748918485556,0.698995673942224,-1.32006829570989
